station*;site d'echantillonnage*;jeu de donnees*;sample_name*;sampling_resp*;sampling_date(dd/mm/yyyy)*;sampling_time (hh:mm);sampling_depth_min;sampling_depth_max;sampling_volume;tide;tide_coefficient;sampling_device*;bottle_model;bottle_volume (liter);pump_model;pump_flow (L per min);net_length (m);net_type;net_area (m2);net_mesh (µm);net_direction;analysis_method*;analysis_resp*;analysis_date (dd/mm/yyyy)*;preservation;volume_analysed(ml);filtration_mesh;sample_fraction;fractioning_method;fixing_method;volume_sedimentation_chamber(ml);taxon_pelagos;Achnanthes;Actinoptychus senarius;Alexandrium minutum;Alexandrium;Alexandrium;Amphidiniopsis;Amphidinium;Azadinium caudatum;Amphiprora;Amphitetras;Asterionella bleakeleyi;Asterionella formosa;Asterionella glacialis;Asteromphalus;Asterionella kariana;Attheya;Azadinium caudatum;Azadinium;Bacillaria paxillifera;Bacillariophycanae;Bacteriastrum delicatulum;Bacteriastrum;Bellerochea malleus;Biddulphia rhombus;Biddulphia sinensis;Biddulphia;Centrodinium punctatum;Centrodinium punctatum;Cerataulina pelagica;Chaetoceros affinis;Chaetoceros breve;Chaetoceros curvisetus;Chaetoceros danicus;Chaetoceros debilis;Chaetoceros decipiens;Chaetoceros densus;Chaetoceros diadema;Chaetoceros didymus;Chaetoceros lorenzianus;Chaetoceros mitra;Chaetoceros peruvianus;Chaetoceros protuberans;Chaetoceros pseudocurvisetus;Chaetoceros simplex;Chaetoceros socialis;Chaetoceros;Chaetoceros tenuissimus;Chaetoceros teres;Chattonella;Ciliophora;Cocconeis;Codonella;Coolia;Corethron;Corythodinium tesselatum;Coscinodiscus concinnus;Coscinodiscus granii;Coscinodiscus radiatus;Coscinodiscus;Coscinodiscus wailesii;Cryptophyceae;Cryptophyceae;Cylindrotheca closterium;Cylindrotheca fusiformis;Cymatosira belgica;Cyrtostrombidium;Dactyliosolen fragilissimus;Dactyliosolen phuketensis;Dactyliosolen;Detonula confervacea;Detonula pumila;Detonula;Dictyocha crux;Dictyocha fibula;Dictyocha fibula;Dictyocha;Octactis speculum;Dictyocha;Dinobryon;Dinophysaceae;Dinophysis acuminata;Dinophysis acuta;Dinophysis caudata;Dinophysis dens;Dinophysis fortii;Dinophysis hastata;Dinophysis sacculus;Dinophysis;Dinophysis tripos;Diploneis;Diplopsalis;Ditylum brightwellii;Ebriaceae;Empty Bacillariophyceae;Entomoneis alata;Eucampia zodiacus;Euglenoidea;Eupyxidicula nipponica;Eutintinnus;Foraminifera;Gonyaulacaceae;Gonyaulax;Gonyaulax spinifera;Gonyaulax verior;Grammatophora;Guinardia delicatula;Guinardia flaccida;Guinardia;Guinardia striata;Gymnodinium catenatum;Gymnodinium;Gyrodinium fusus;Gyrodinium;Gyrodinium spirale;Helicotheca tamesis;Hemiaulus hauckii;Hemiaulus hauckii;Hemiaulus sinensis;Hemiaulus;Heterocapsa minima;Heterocapsa niei;Heterocapsa rotundata;Heterocapsa;Kryptoperidinium triquetrum;Hobaniella longicruris;Karenia;Lauderia annulata;Lebouridinium glaucum;Leptocylindrus danicus;Leptocylindrus mediterraneus;Leptocylindrus minimus;Levanderina fissa;Licmophora;Lithodesmium undulatum;Lyrella;Mediopyxis helysia;Melosira;Mesodinium rubrum;Meuniera membranacea;Nitzschia longissima;Nitzschia;Noctiluca;Octactis octonaria;Octactis speculum;Odontella aurita;Ostreopsis;Oxytoxum adriaticum;Oxytoxum caudatum;Oxytoxum coronatum;Oxytoxum parvum;Oxytoxum schauinslandii;Oxytoxum scolopax;Oxytoxum;Oxytoxum tesselatum;Paralia sulcata;Phaeocystis pouchetii;Phalacroma rotundatum;Phalacroma;Plagiogramma vanheurckii;Plagiogrammopsis;Planktoniella sol;Pleurosigmataceae;Podolampas bipes;Podolampas palmipes;Podolampas;Porosira glacialis;Proboscia alata;Proboscia indica;Proboscia;Pronoctiluca;Prorocentrum balticum;Prorocentrum gracile;Prorocentrum lima;Prorocentrum micans;Prorocentrum cordatum;Prorocentrum;Prorocentrum triestinum;Protoperidiniaceae;Protoperidinium bipes;Protoperidinium bispinum;Protoperidinium brevipes;Protoperidinium conicum;Protoperidinium depressum;Protoperidinium divergens;Protoperidinium leonis;Protoperidinium oblongum;Protoperidinium steinii;Pseudo-nitzschia delicatissima;Pseudo-nitzschia multistriata;Pseudo-nitzschia seriata;Pseudopedinella;Pseudosolenia calcar-avis;Pseudosolenia;Pyrocystis;Pyrophacus;Rhabdonema;Rhizosolenia bergonii;Rhizosolenia cylindrus;Rhizosolenia hebetata;Rhizosolenia imbricata;Rhizosolenia robusta;Rhizosolenia setigera;Rhizosolenia styliformis;Rhizosoleniaceae;Scrippsiella acuminata;Skeletonema costatum;Skeletonema;Solenicola setigera;Stephanopyxis palmeriana;Stephanopyxis;Striatella;Strobilidium;Thalassionema nitzschioides;Thalassiosira gravida;Thalassiosira minima;Thalassiosira punctigera;Thalassiosira rotula;Thalassiosira;Thecadinium;Tintinnina;Torodinium;Triceratium;Trieres mobiliensis;Trigonium alternans;Tripos candelabrus;Tripos declinatus;Tripos furca;Tripos fusus;Tripos horridus;Tripos lineatus;Tripos longipes;Tripos macroceros;Tripos muelleri;Tripos ranipes;Tripos;Tripos teres;Dinoflagellata;Dinoflagellata;Dinoflagellata;Dinoflagellata;Dinoflagellata;Dinoflagellata;Fragilariaceae;Naviculales;Prasinophyceae;Prasinophyceae;Prymnesiales;Raphidophyceae;Centrales;Centrales;Pennales;Pennales;Pennales
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210319_1m;Yolanda DEL AMO;19/03/2021;7:18;1.0;0.0;250.0;PM;61.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;23/03/2021;obscur, temperature amb;12.5;;25.0;;;;;;;;1360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;1840;;80;;;;;;;;;;;2160;;;;;;;;;;;;80;;;;;;;;;;;;;;;;;1520;;;320;;;;;;;;;;;2640;160;;;;3040;;960;80;;;;;;;;;;;;;;;1680;;;;;;;;1280;;80;;;;;;;;;;;;;;240;;18640;;;;5920;;;1760;;;;;;;;;;;;;;;;;;80;;;;;;;;64320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1680;;1680;640;;240;;;;;;;;;;;;;;;;;;;1600;;160;;;;;;;320;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210423_1m;Yolanda DEL AMO;23/04/2021;1:9;1.0;0.0;250.0;PM;58.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;29/04/2021;obscur, temperature amb;12.5;;25.0;;;;;;;;3920;;;;;;;;;3120;;;;;;;;;;;;;;;;;;;1040;240;;;;;;;2800;;;;;;400;;;240;1920;;80;;;;;;;80;;77714;;720;;;;4800;;;;;;;;;;;;;;;;;;;;;;;;;80;;;;;2989;;;;;;;;;3040;1840;;;;1280;;1040;800;;;;;;;;;;;;;;;12640;;1040;;;80;;;800;;;;;;;;;;;;;;;;400;;2240;1400;;;640;;;400;;;;;;;;;;;;;;;;;880;;;;;;;;;;;;11950;;;;;;;;240;2480;;;;;;;;;;;;;1040;;;;;;;8400;480;;;;;;;80;;;;;;;;;;;;;;240;;;5978;;53802;5975;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210503_1m;Yolanda DEL AMO;03/05/2021;9:10;1.0;0.0;250.0;PM;53.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;26/06/2021;obscur, temperature amb;12.5;;25.0;;;;;;;;2880;;;;;;;;;640;;;;;;;;;;;;;;;;1920;;;;160;;;;;;;1360;;;;;;6080;160;;;1040;;;;;;;;;;;38857;;80;;;;8240;;;;;;;;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;1200;1600;;;;800;;1920;;;;;;;;;;;;;;1600;;12880;;;;;;;;;;480;;;;;;;;;;;;;;;;1360;48200;;;;;;1040;;;;;240;240;;;;;;;;;;80;80;;;;400;;;;;720;;242;;;;;;;;;;1200;560;;2720;320;;;;;;;;;1440;;;;;480;;;;;;;;;80;720;;;;;;;;;;;;;;160;;80;;;20923;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210517_1m;Yolanda DEL AMO;17/05/2021;7:8;1.0;0.0;250.0;PM;56.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;17/06/2021;obscur, temperature amb;5.0;;10.0;;;;;;;;;;;;;;;;;2200;;;;;;;;;400;;;;;;;;;;;600;;800;;;;;1800;;;;2000;400;;400;3800;;1800;;;;;;;;;;;44832;;400;;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1600;;;;;;;1000;;;;;600;;1200;;;;;;;;;;;;;;;;41800;;32200;;;;;;800;;;;;;;;;;;;;;;;;;8400;;;;;;;;;;;;;;;;;;;;;;;200;;;;;;;;;;1200;;15200;7472;;;;;;;;;200;;;3200;1600;;;;;;;;;1200;;;;;600;;;;;;;;;1000;800;;;;;;;;;;;;400;;200;;;;;67248;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210615_1m;Yolanda DEL AMO;15/06/2021;6:51;1.0;0.0;250.0;PM;63.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;22/06/2021;obscur, temperature amb;12.5;;25.0;;;;;160;;;2160;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;240;;360;;;;;;;;;;;80;960;;;800;;;;;;;;;;;56791;;720;;;;560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;240;;;;400;;1120;;;;;;;;;;;;;;;;3200;;1360;;;;;;;;;;;;;;;;560;;;;;;;;2960;;;;;;;80;;;;;;;;;;;;;;;;160;80;;;;;;;;;1120;;1760;5978;;;;;;;;640;160;;;;1280;;;;;;;;;1040;;;;;160;;;;;80;;;;;80;;;;;;;;;;;;880;;960;;320;8967;;122549;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210630_1m;Yolanda DEL AMO;30/06/2021;7:51;1.0;0.0;250.0;PM;53.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;02/09/2021;obscur, temperature amb;12.5;;25.0;;;;;643;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320;;;;;;;;;;;;;;1120;1200;;;;;;160;;;;;47824;;320;;;;160;;;;;;;;160;;;;;;;;;;;;;;;;;;;240;160;;;;;;;;;;;;480;;;;480;;1920;;;;;;;;;;;;;;;;3440;;;;;80;;;560;;;;;;;;;;;;;;;;;;800;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;;;;;160;;1040;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;;;560;;;;;;;;;;;;;;;;;;;;;240;;;;;65758;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210717_1m;Yolanda DEL AMO;17/07/2021;11:10;1.0;0.0;250.0;PM;55.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;09/09/2021;obscur, temperature amb;12.5;;25.0;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1840;;;;;400;;;;;;720;;;;6240;80;;;;;;;;;;14945;;240;;;;80;;;;;;;;320;;;;;;;;640;;;;;;;;;240;;160;240;;;;;;;;;;;;160;;;;480;;480;;;;1200;;;;;;;;;;;;18720;;19520;;;;;;;;;;;;;;;;;;;;80;;240;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;320;;320;2989;;;;;;;;;;;;;400;;;;;;;;;;;;;;320;;80;;;;;;;;;400;;;;;;;;;;;;;1040;;80;;;119560;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210730_1m;Yolanda DEL AMO;30/07/2021;7:58;1.0;0.0;250.0;PM;61.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;14/09/2021;obscur, temperature amb;12.5;;25.0;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;;;;;;;;;;;;;400;;240;160;1280;;;;;;;;;;;50813;;720;;;;;;;;;;;;80;;;;;;;;160;;;;;;;;;;;;240;;5978;;;;;;;;;;;;;;;;960;;;;160;;;;;;;;;;;;3440;320;7760;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;320;;160;;;;;;;;;;;;;;;;;80;;;;;;;;;880;;560;;;;;;;;;;;;;;;;;;4800;;;;;;;;;;80;;80;80;;;;;;;;80;;;;;;;;;;;;;560;;320;;;119560;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210816_1m;Yolanda DEL AMO;16/08/2021;9:35;1.0;0.0;250.0;PM;55.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;15/09/2021;obscur, temperature amb;12.5;;25.0;;;;;;;;800;;;;;;;;;960;;;;;;;;;;;;;;;;;;;;80;;;;;;;400;;;;;;1200;;720;;2800;;400;;;;;;;80;;44835;560;240;;;;;;;;;;;;400;;;80;;;;;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;880;;;;;;;;;;;;;;;;800;;2080;;;3440;;;;;;;;;;;;;;;;;;;240;;1200;;;;;1760;;240;;;;;;;;;;;;;;;;;;;;;;;;;;320;;720;11956;;;;;;;;;;;;;;;;;;;;;;1040;;;;;80;;80;4640;;;;;;;;80;;;;;;;;;;;;;;;400;2989;;8967;8967;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210827_1m;Yolanda DEL AMO;27/08/2021;6:38;1.0;0.0;250.0;PM;76.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;07/10/2021;obscur, temperature amb;12.5;;25.0;;;;;;;480;2640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;4400;;;;;;;;880;;640;;;;;;160;;;;;98632;;480;;;;;;;;;;;;960;;;;;;;;160;;;;;;;80;;;;;400;;2989;;;;;;;;;4480;;;;;480;;480;;;;;;;;;;;;;;;;4000;;3680;;;160;;;480;;;;;;;;;;;;;;;160;80;;;;;;;;;;;;;;;;;;;;;2960;;;;240;720;;;;;;;;;1200;;240;;;;;;;;;;;240;;;240;2960;;;;;;;;160;;;;;400;;;160;;;;;;;;;;;;;;;;;;;;;160;;;2989;;92659;80;;;240;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210913_1m;Yolanda DEL AMO;13/09/2021;7:50;1.0;0.0;250.0;PM;66.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;14/10/2021;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;;;;;;;;;;;;11520;;;3600;;80;;;;;;;;;;;50813;;1120;;;;240;;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;800;;;;;1040;;;;;;;;;;;;;;;;;;11680;;2000;;;80;;;480;;;;;;;;;;;;;;;;240;;;;;;;;;80;80;;;;;;;;;;;80;;;;80;80;;;;;;;;;240;;1120;;240;;;;;;;;;80;1200;;80;;;;;;;;;;;;;;560;;;160;;;;;;;;;;;;;;;;;;;;160;;;80;8967;;179340;;;;400;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20210927_1m;Yolanda DEL AMO;27/09/2021;6:4;1.0;0.0;250.0;PM;54.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;04/10/2021;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;1920;;;;;;;;;;;116571;;720;;;;;;;;;;;;320;;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;1120;;1280;;80;;;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;;;;;;;560;;;;;;;;;;;;;;;;;;;;;80;;;;80;;;;;;;;;;;;;;480;;;;;;;;;;;;;;;;;;;;;240;;;;;240;;160;160;;;;;;160;80;80;;;;;;;;;;;640;;;;;;;56791;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20211012_1m;Yolanda DEL AMO;12/10/2021;7:54;1.0;0.0;250.0;PM;49.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;14/12/2021;obscur, temperature amb;12.5;;25.0;;;;;;;160;;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;;640;;1340;;;;;;;;;;880;;;;;;;;;240;;50813;880;6560;;;;;;;;;;;;320;;;;;;;;;;;;;;;;;;;;160;;5978;;;;;;;;;;;;;;400;;1680;80;80;;;;;;;;;;;;;;1120;;;;;160;;;560;;;;;;;;80;;;;;;;;80;;720;;;80;;240;;320;;;;;;;;;;;320;400;;;;;;;;;;;;;;;;320;;80;;;;80;;;;;;;;640;160;;;;;;;;;;;;;;;240;1120;;;;;;80;;;;;;;;;;;;;;;800;480;;;;38857;;;;320;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20211026_1m;Yolanda DEL AMO;26/10/2021;6:43;1.0;0.0;250.0;PM;56.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;21/12/2021;obscur, temperature amb;12.5;;25.0;;;;;1920;;240;;;;;;;;;;6560;;;;;;;;;;;;;;;;;;;;;;800;;;160;;880;;;;;;;;;;160;;;;;;;;;240;;11956;400;6320;;;;;;;;;;;;880;;;;;;;;;;;;;;;160;;;;800;320;;;;;;;;;;;;;;;;240;;320;560;;;160;;;;;;;;;;;;1920;;1600;;;400;;;;;;;;;;;;;;;;;;;;160;4400;;;;;;;80;;;;;;80;;;;;;;;;;;;;;;;;;;;1120;;400;;160;;;;;;;;;;;;;;;;;;;;;2480;;;160;;240;;80;320;;160;;;;80;;;;;;;;;;;;;960;;320;;80;2989;;11956;;;;1280;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20211115_1m;Yolanda DEL AMO;15/11/2021;1:20;1.0;0.0;250.0;PM;61.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;11/01/2022;obscur, temperature amb;12.5;;25.0;;;;;;80;;;;;;;;;;;7520;;;;;;;;;;;;;;;;;;;0;;;400;;;160;;;;;1280;;;;;;240;1760;;;;;;;;;;;35868;720;880;;;;;;;;;;;320;;;;;;;;;;;;;;;;;;400;;720;;;;;;;;;;;;;800;;;;240;;240;80;80;;400;;;;;;;;;;;;320;;800;;;;;;2720;;400;;;;;;;;;;;;;;;;4800;;;;;3520;;320;;;;;1520;;;;;;;;;;;;;;;;;;;;;480;;;;240;;;;;;;;;;;;;;;;;;;;;2480;;;;;640;;;;;400;;;;;;;;;;;;;;23912;;;;;160;;;;;14945;;;;80;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20211125_1m;Yolanda DEL AMO;25/11/2021;7:29;1.0;0.0;250.0;PM;51.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;18/01/2022;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;17280;;;;;;;;2560;;;;240;;;;;;;;80;;;;;;1920;480;;;;;;;;;80;1040;;;;;;;;;160;;14945;;1360;;;;160;;;;;;;;480;;;;;;;;;;;;;;;80;;560;;320;80;;2989;;;;;;;;;;;;;;;;400;;;;320;;;;;;;;;;;;;;480;;;80;;;480;;1680;;;;;80;;;;;;;;;;;4080;;;;;480;;480;;;;;480;80;;;;;;;;;;80;;;;;;;;;;880;;320;;1280;;;;;;;;;;;;;;;;;;;;;1360;;;;;640;;;160;;320;;;;;;;;;;;;;;11956;;;;;;;;;;5978;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20220114_1m;Yolanda DEL AMO;14/01/2022;2:18;1.0;0.0;250.0;PM;52.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;20/01/2022;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;1360;;;;;;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;160;320;;;;;;;;;;;2989;;;;;;;;;;1200;;;240;;;;;;;;;;;;;;;;160;;480;;2080;160;;;;;;;;;;;;;;;;;;160;;;;;;;;;;;;;;240;;;;;;;;;;6080;;;;;;;;;;;;;;;;;;5360;;;;1520;;;320;;;;;80;;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;1200;;560;;;320;;;;80;;;;;;;;;;26901;;;;80;80;;;;;;;;;80;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20220125_1m;Yolanda DEL AMO;25/01/2022;8:56;1.0;0.0;250.0;PM;59.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;15/02/2022;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;240;;;;;;;;;;;;;;;;;320;;;;;;;;;240;;26901;800;1760;;;80;;;;;;;;320;;;;;;;;;;;;;;;;80;;240;;480;;;;;;;;;;;;80;;;;;;;160;320;;;;;;;;;;;;;;;2000;;;;;;;;3840;;;;;;;;;;;;;;;;160;;1440;;;;;;;800;;;;;;;;;;;;;;;;160;;;;;160;;;;;;;;;;;;;;;;;;;;;;160;;;;;;;;;;;;;1040;;160;;;80;;;;;;;;;;;;;;32879;;;;;400;;80;2989;;8967;;;;160;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20220208_1m;Yolanda DEL AMO;08/02/2022;8:50;1.0;0.0;250.0;PM;50.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;18/02/2022;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;480;;;;;;;;;;;;;;;;;;;;160;;;;;;;;;;;;;;;;;1360;;;;;;;;;400;;23912;;80;;;160;;;;;;;;160;;;;;;;;;;;;;;;;;;160;;;;;;;;;;;;;;;;;;;80;;240;;;;;;;;;;;;;;;;;;;;;;;;4160;;;;;;;;;;;;;;;;;;4000;;;;1600;;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;;;;720;;;800;;640;;;240;;;;;;;;;;;;;;8967;;;240;;160;;;;;8967;;;;240;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20220224_1m;Yolanda DEL AMO;24/02/2022;9:35;1.0;0.0;250.0;PM;52.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;21/03/2022;obscur, temperature amb;12.5;;25.0;;;;;;;;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2880;;;;;;;;;;;;;;160;;;240;;;;;;320;;;;;20923;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;800;;;;;;4400;;;;;;;;;;;;;;;;;;;;;;;;;400;;;;;;;;;;;;;;;;;;;;;;;;;;800;;640;;;;;;;;;;;;;;160;160;;;;;;;;;;;;;;;160;;;160;;;;;;;;;;;;;;26901;;;;;80;;;2989;;17934;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20220309_1m;Yolanda DEL AMO;09/03/2022;8:17;1.0;0.0;250.0;PM;52.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;15/03/2022;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;160;;;;;;2320;;;;;;;;;;;;160;;;;;;;;480;;;;;;;;;;;;;;;;;240;;;;;;;;;;;20923;;240;;;;80;;;;;;;;;;;;;;;;;;;;;;;80;;320;;;;;;;;;;;;;;;;;;;320;;320;;;;;;;;;;;;;;;;160;;2560;;;;;;2000;;;;;;;;;;;;;;;;160;;1760;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4560;3840;;;;;320;;;;;;;;;;;;;800;;240;;;;;;;80;;;;;;;;;;35868;;;;;160;;;;;8967;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20220324_1m;Yolanda DEL AMO;24/03/2022;8:32;1.0;0.0;250.0;PM;65.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;23/06/2022;obscur, temperature amb;12.5;;25.0;;;;;;;;240;;;;;;;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3840;;;;800;400;;;;;;;;;;8967;;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320;1520;;;;720;340;1040;;;;;;;;;;;;;;;;5120;;5680;;;80;;;960;;;;;;;;;;;;;;;;80;;;;;;;;;;;;;;400;400;;;;;;80;;;;160;;;;;;;;;;480;;240;;;;;;;;;3120;;;;;;320;;;;;;;;640;;;;;240;;160;;;;;;;;80;160;;80;;;;;;;;;80;;;;80;;;14945;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20220506_1m;Yolanda DEL AMO;06/05/2022;7:10;1.0;0.0;250.0;PM;54.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;01/09/2022;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720;;;80;400;;;;;;;;;;;14945;;;;;;;;;;;;;;;;;;;;80;240;480;;;;;;;;;;;;;;;;;;;;;;;;1920;;;;;;560;;;;;;;;;;;;;;;;2480;;8800;;;80;;;;;;;;;;;;;;80;;;;;80;;2640;;;;;;;;;;;;;160;;;;;;640;;;;480;;;;;;;;;;720;;2480;;;;;;;;;5040;;;1120;;;240;;;;;;;;;;;;;400;;160;;;;;;;240;160;320;;;;;;;80;;;;;;;;;;;32879;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20220522_1m;Yolanda DEL AMO;22/05/2022;10:30;1.0;0.0;250.0;PM;51.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;08/06/2022;obscur, temperature amb;12.5;;25.0;;;;;;;;880;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;80;;320;;;;;;;;;;;8960;;1040;;720;;;;;;;;;;;;;560;;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;400;;;;;;;;;;;;1520;;;;800;;640;160;;;;;;;;;;;;;;;2480;;3840;;;160;;;;;;;;;;80;;;;;;;;;480;;;;;;;;;;;;;;1600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;400;;;;;;;;;;;;;;480;;;;;;;;80;;;;;;80;80;240;;;80;;240;;;;;;;;;;240;;;;;;;80;;
