"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","QFLAG","ALABO","METOA","METFP","SLABO","SMTYP","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VFLAG","MPROG","VALUE"
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,1100,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",22.43
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,1102,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.467
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,1207,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.234
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,1614,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.234
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,10194,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.234
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,103356,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.467
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,104074,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1.869
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,104079,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",2.336
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,104080,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.467
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,104081,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.701
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,104086,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.234
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,104106,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1.402
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,106264,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1.869
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,106266,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.234
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,106422,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1.869
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,106673,,"LV-MG","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.234
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,106673,,"LV-ZO","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",2.336
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,106734,,"LV","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",4.206
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,117213,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.234
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,128586,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",2.336
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,135338,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1.869
"BAMN","AA31","PNMI_2022","B3_20221003",48.317,-4.95,,"PNMI_B3",20221003,,,"B3_2022-10-03_SURFACE",,,0,5,1379066,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.935
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,1,,"EG","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",30.476
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,51,,"LV-VE","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.173
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,105,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",2.771
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,882,,"LV","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",5.541
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,882,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",6.061
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,1066,,"NP","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",299.394
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,1066,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",74.459
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,1086,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.779
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,1100,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1211.429
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,1102,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",27.706
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,1128,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",5.887
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,1410,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",2.771
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,1614,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",44.502
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,2081,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",2.078
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,10194,,"EG","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1.212
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,10194,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",5.714
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,13704,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",61.299
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,103356,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",16.797
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,104074,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1202.944
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,104079,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",30.303
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,104080,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.26
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,104081,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",34.805
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,104086,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",2.078
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,104092,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.173
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,104106,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1099.221
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,106264,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",11.082
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,106422,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",127.965
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,106673,,"LV-ZO","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",22.684
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,106733,,"LV-ZO","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.346
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,106734,,"LV","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",6.753
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,128569,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",5.541
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,128586,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",60.952
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,135338,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.087
"BAMN","AA31","PNMI_2022","B4_20220324",48.333,-5.05,,"PNMI_B4",20220324,,,"B4_2022-03-24_SURFACE",,,0,5,1379066,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",44.502
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,1,,"EG","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",77.214
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,51,,"LV-VE","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.796
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,105,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",25.473
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,164,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.398
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,882,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",13.532
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,958,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.398
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,1066,,"NP","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",2200.995
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,1066,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",39.005
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,1086,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1.194
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,1100,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",3298.706
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,1102,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",33.433
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,1128,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",19.9
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,1205,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.796
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,1207,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",19.9
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,1337,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.398
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,2081,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",2.786
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,10194,,"EG","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.796
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,10194,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.398
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,13704,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",957.612
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,103354,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",114.627
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,103356,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",192.637
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,104074,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1338.109
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,104079,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",38.209
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,104081,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",137.711
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,104086,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1.592
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,104092,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.398
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,104106,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",993.433
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,106264,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",204.577
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,106422,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1060.299
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,106673,,"LV-ZO","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1.592
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,106733,,"LV-ZO","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1.194
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,106734,,"LV","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1.99
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,123082,,"LV-PU","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",13.532
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,128569,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",16.716
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,128586,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",188.657
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,135338,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",0.398
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,137214,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",1.592
"BAMN","AA31","PNMI_2022","B4_20220504",48.333,-5.05,,"PNMI_B4",20220504,,,"B4_2022-05-04_SURFACE",,,0,5,1379066,,"NS","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",2.388
"BAMN","AA31","PNMI_2022","B4_20220704",48.333,-5.05,,"PNMI_B4",20220704,,,"B4_2022-07-04_SURFACE",,,0,5,1,,"EG","ABUNDNR","nr/m3",,,"IMA-ZS",,,,"T~S",2022,"ZP","ERID",,,,,"CEMP~NATL",8.101
