"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","VFLAG","ALABO","METOA","METFP","SLABO","SMTYP","MPROG","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE"
"BAMN","AA31","2019","BOREA8174",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8174",,,2,5,101,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,24.88
"BAMN","AA31","2019","BOREA8175",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8175",,,2,5,1102,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,12.44
"BAMN","AA31","2019","BOREA8176",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8176",,,2,5,1207,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,7.46
"BAMN","AA31","2019","BOREA8177",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8177",,,2,5,883,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,12.44
"BAMN","AA31","2019","BOREA8178",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8178",,,2,5,117848,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,4.98
"BAMN","AA31","2019","BOREA8179",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8179",,,2,5,104152,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.49
"BAMN","AA31","2019","BOREA8180",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8180",,,2,5,238194,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.49
"BAMN","AA31","2019","BOREA8181",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8181",,,2,5,107381,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,7.46
"BAMN","AA31","2019","BOREA8182",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8182",,,2,5,106925,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,9.95
"BAMN","AA31","2019","BOREA8183",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8183",,,2,5,130272,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,4.98
"BAMN","AA31","2019","BOREA8184",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8184",,,2,5,125464,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,7.46
"BAMN","AA31","2019","BOREA8185",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8185",,,2,5,107398,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.49
"BAMN","AA31","2019","BOREA8186",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8186",,,2,5,130769,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.49
"BAMN","AA31","2019","BOREA8187",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8187",,,2,5,135754,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.49
"BAMN","AA31","2019","BOREA8188",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8188",,,2,5,247981,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.49
"BAMN","AA31","2019","BOREA8189",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8189",,,2,5,106273,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,12.44
"BAMN","AA31","2019","BOREA8190",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8190",,,2,5,119859,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.49
"BAMN","AA31","2019","BOREA8191",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",00:00:00,,"BOREA8191",,,2,5,117741,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.49
"BAMN","AA31","2019","BOREA8192",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",10:26:00,,"BOREA8192",,,2,5,107552,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,0.46379049
"BAMN","AA31","2019","BOREA8193",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",10:26:00,,"BOREA8193",,,2,5,127160,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,0.344102621
"BAMN","AA31","2019","BOREA8194",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",10:26:00,,"BOREA8194",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,10.562454392
"BAMN","AA31","2019","BOREA8195",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",10:26:00,,"BOREA8195",,,2,5,107552,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,0.622124277
"BAMN","AA31","2019","BOREA8196",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",10:26:00,,"BOREA8196",,,2,5,127160,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,0.202190391
"BAMN","AA31","2019","BOREA8197",2.15003,51.02219,,"GRAV - Canal Amenee","20190502",10:26:00,,"BOREA8197",,,2,5,126425,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,10.918281057
"BAMN","AA31","2019","BOREA8198",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8198",,,2,5,104251,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,643.88
"BAMN","AA31","2019","BOREA8199",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8199",,,2,5,146142,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,19.07
"BAMN","AA31","2019","BOREA8200",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8200",,,2,5,104496,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,79.2
"BAMN","AA31","2019","BOREA8201",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8201",,,2,5,1082,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,27.86
"BAMN","AA31","2019","BOREA8202",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8202",,,2,5,116162,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,32.27
"BAMN","AA31","2019","BOREA8203",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8203",,,2,5,131495,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,11.73
"BAMN","AA31","2019","BOREA8204",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8204",,,2,5,103407,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,16.13
"BAMN","AA31","2019","BOREA8205",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8205",,,2,5,104685,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,7.33
"BAMN","AA31","2019","BOREA8206",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8206",,,2,5,105443,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,5.87
"BAMN","AA31","2019","BOREA8207",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8207",,,2,5,131141,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.93
"BAMN","AA31","2019","BOREA8208",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8208",,,2,5,104515,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,26.4
"BAMN","AA31","2019","BOREA8209",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8209",,,2,5,104878,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,372.54
"BAMN","AA31","2019","BOREA8210",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8210",,,2,5,1080,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,5.87
"BAMN","AA31","2019","BOREA8211",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8211",,,2,5,105,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,16.13
"BAMN","AA31","2019","BOREA8212",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8212",,,2,5,101,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,7.33
"BAMN","AA31","2019","BOREA8213",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8213",,,2,5,1207,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,5.87
"BAMN","AA31","2019","BOREA8214",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8214",,,2,5,104152,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,1.47
"BAMN","AA31","2019","BOREA8215",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8215",,,2,5,107381,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,1.47
"BAMN","AA31","2019","BOREA8216",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8216",,,2,5,107190,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.93
"BAMN","AA31","2019","BOREA8217",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8217",,,2,5,107188,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.93
"BAMN","AA31","2019","BOREA8218",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8218",,,2,5,107418,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,5.87
"BAMN","AA31","2019","BOREA8219",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8219",,,2,5,125131,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.93
"BAMN","AA31","2019","BOREA8220",2.15003,51.02219,,"GRAV - Canal Amenee","20190605",00:00:00,,"BOREA8220",,,2,5,948,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,1.47
"BAMN","AA31","2019","BOREA8221",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8221",,,2,5,104251,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2304.43
"BAMN","AA31","2019","BOREA8222",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8222",,,2,5,146142,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,32.15
"BAMN","AA31","2019","BOREA8223",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8223",,,2,5,104496,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,242.94
"BAMN","AA31","2019","BOREA8224",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8224",,,2,5,1082,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,60.74
"BAMN","AA31","2019","BOREA8225",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8225",,,2,5,116162,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,53.6
"BAMN","AA31","2019","BOREA8226",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8226",,,2,5,131495,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,78.6
"BAMN","AA31","2019","BOREA8227",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8227",,,2,5,103407,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,75.03
"BAMN","AA31","2019","BOREA8228",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8228",,,2,5,104685,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,42.88
"BAMN","AA31","2019","BOREA8229",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8229",,,2,5,104515,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,3.57
"BAMN","AA31","2019","BOREA8230",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8230",,,2,5,104878,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,1543.44
"BAMN","AA31","2019","BOREA8231",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8231",,,2,5,1839,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,7.15
"BAMN","AA31","2019","BOREA8232",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8232",,,2,5,106673,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,7.15
"BAMN","AA31","2019","BOREA8233",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8233",,,2,5,117535,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,3.57
"BAMN","AA31","2019","BOREA8234",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8234",,,2,5,105,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,57.16
"BAMN","AA31","2019","BOREA8235",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8235",,,2,5,101,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,46.45
"BAMN","AA31","2019","BOREA8236",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8236",,,2,5,104736,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,3.57
"BAMN","AA31","2019","BOREA8237",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8237",,,2,5,883,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,39.3
"BAMN","AA31","2019","BOREA8238",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8238",,,2,5,128567,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,3.57
"BAMN","AA31","2019","BOREA8239",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8239",,,2,5,103375,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,39.3
"BAMN","AA31","2019","BOREA8240",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8240",,,2,5,106925,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,7.15
"BAMN","AA31","2019","BOREA8241",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8241",,,2,5,130272,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,3.57
"BAMN","AA31","2019","BOREA8242",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8242",,,2,5,13551,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,7.15
"BAMN","AA31","2019","BOREA8243",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8243",,,2,5,360352,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,3.57
"BAMN","AA31","2019","BOREA8244",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8244",,,2,5,124392,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,110.76
"BAMN","AA31","2019","BOREA8245",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8245",,,2,5,125131,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,7.15
"BAMN","AA31","2019","BOREA8246",2.15003,51.02219,,"GRAV - Canal Amenee","20190701",00:00:00,,"BOREA8246",,,2,5,247981,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,67.88
"BAMN","AA31","2019","BOREA8247",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8247",,,2,5,104251,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,996.28
"BAMN","AA31","2019","BOREA8248",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8248",,,2,5,146142,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,63.72
"BAMN","AA31","2019","BOREA8249",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8249",,,2,5,104496,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,92.68
"BAMN","AA31","2019","BOREA8250",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8250",,,2,5,1082,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,154.46
"BAMN","AA31","2019","BOREA8251",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8251",,,2,5,116162,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,388.09
"BAMN","AA31","2019","BOREA8252",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8252",,,2,5,131495,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,38.62
"BAMN","AA31","2019","BOREA8253",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8253",,,2,5,103407,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,308.92
"BAMN","AA31","2019","BOREA8254",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8254",,,2,5,104685,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,57.92
"BAMN","AA31","2019","BOREA8255",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8255",,,2,5,105443,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,1.93
"BAMN","AA31","2019","BOREA8256",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8256",,,2,5,131141,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,5.79
"BAMN","AA31","2019","BOREA8257",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8257",,,2,5,104515,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,1.93
"BAMN","AA31","2019","BOREA8258",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8258",,,2,5,104878,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,243.28
"BAMN","AA31","2019","BOREA8259",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8259",,,2,5,1080,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,50.2
"BAMN","AA31","2019","BOREA8260",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8260",,,2,5,1839,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,0.97
"BAMN","AA31","2019","BOREA8261",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8261",,,2,5,106673,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,0.97
"BAMN","AA31","2019","BOREA8262",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8262",,,2,5,117034,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.9
"BAMN","AA31","2019","BOREA8263",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8263",,,2,5,1137,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,0.97
"BAMN","AA31","2019","BOREA8264",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8264",,,2,5,105,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,5.79
"BAMN","AA31","2019","BOREA8265",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8265",,,2,5,101,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,27.03
"BAMN","AA31","2019","BOREA8266",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8266",,,2,5,104736,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,0.97
"BAMN","AA31","2019","BOREA8267",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8267",,,2,5,883,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,23.17
"BAMN","AA31","2019","BOREA8268",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8268",,,2,5,128567,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,2.9
"BAMN","AA31","2019","BOREA8269",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8269",,,2,5,106656,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,3.86
"BAMN","AA31","2019","BOREA8270",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8270",,,2,5,238194,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,1.93
"BAMN","AA31","2019","BOREA8271",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8271",,,2,5,123574,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,27.03
"BAMN","AA31","2019","BOREA8272",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8272",,,2,5,152367,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,25.1
"BAMN","AA31","2019","BOREA8273",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8273",,,2,5,105408,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,5.79
"BAMN","AA31","2019","BOREA8274",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8274",,,2,5,107381,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,3.86
"BAMN","AA31","2019","BOREA8275",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8275",,,2,5,130272,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,9.65
"BAMN","AA31","2019","BOREA8276",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8276",,,2,5,107398,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,1.93
"BAMN","AA31","2019","BOREA8277",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8277",,,2,5,107473,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,1.93
"BAMN","AA31","2019","BOREA8278",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8278",,,2,5,107188,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,1.93
"BAMN","AA31","2019","BOREA8279",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8279",,,2,5,107418,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,0.97
"BAMN","AA31","2019","BOREA8280",2.15003,51.02219,,"GRAV - Canal Amenee","20190806",00:00:00,,"BOREA8280",,,2,5,124392,,,"ABUNDNR","nr/m3","A",,,,,,"CEMP~NATL","T~S","2019","ZP","ERID",,,,21.24
