"SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","QFLAG","RLABO","ALABO","METOA","METFP","SLABO","SMTYP","MPROG","PURPM","CNTRY","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE"
"ZZ99","2008","RA081222",48.732,-3.968,NA,"Astan","20081222",NA,NA,"RA081222",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,148.148148148148
"ZZ99","2008","RA081222",48.732,-3.968,NA,"Astan","20081222",NA,NA,"RA081222",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,2173
"ZZ99","2008","RE080103",48.772,-3.983,NA,"Estacade","20080103",NA,NA,"RE080103",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,26
"ZZ99","2008","RE080103",48.772,-3.983,NA,"Estacade","20080103",NA,NA,"RE080103",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,1192
"ZZ99","2008","RE080116",48.772,-3.983,NA,"Estacade","20080116",NA,NA,"RE080116",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,19
"ZZ99","2008","RE080116",48.772,-3.983,NA,"Estacade","20080116",NA,NA,"RE080116",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,949
"ZZ99","2008","RE080201",48.772,-3.983,NA,"Estacade","20080201",NA,NA,"RE080201",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,6
"ZZ99","2008","RE080201",48.772,-3.983,NA,"Estacade","20080201",NA,NA,"RE080201",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,1077
"ZZ99","2008","RE080215",48.772,-3.983,NA,"Estacade","20080215",NA,NA,"RE080215",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,6
"ZZ99","2008","RE080215",48.772,-3.983,NA,"Estacade","20080215",NA,NA,"RE080215",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,1474
"ZZ99","2008","RE080229",48.772,-3.983,NA,"Estacade","20080229",NA,NA,"RE080229",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,19
"ZZ99","2008","RE080229",48.772,-3.983,NA,"Estacade","20080229",NA,NA,"RE080229",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,1372
"ZZ99","2008","RE080317",48.772,-3.983,NA,"Estacade","20080317",NA,NA,"RE080317",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,26
"ZZ99","2008","RE080317",48.772,-3.983,NA,"Estacade","20080317",NA,NA,"RE080317",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,3545
"ZZ99","2008","RE080401",48.772,-3.983,NA,"Estacade","20080401",NA,NA,"RE080401",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,26
"ZZ99","2008","RE080401",48.772,-3.983,NA,"Estacade","20080401",NA,NA,"RE080401",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,3147
"ZZ99","2008","RE080414",48.772,-3.983,NA,"Estacade","20080414",NA,NA,"RE080414",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,26
"ZZ99","2008","RE080414",48.772,-3.983,NA,"Estacade","20080414",NA,NA,"RE080414",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,4321
"ZZ99","2008","RE080429",48.772,-3.983,NA,"Estacade","20080429",NA,NA,"RE080429",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,32
"ZZ99","2008","RE080429",48.772,-3.983,NA,"Estacade","20080429",NA,NA,"RE080429",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,1705
"ZZ99","2008","RE080513",48.772,-3.983,NA,"Estacade","20080513",NA,NA,"RE080513",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,32
"ZZ99","2008","RE080513",48.772,-3.983,NA,"Estacade","20080513",NA,NA,"RE080513",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,429
"ZZ99","2008","RE080527",48.772,-3.983,NA,"Estacade","20080527",NA,NA,"RE080527",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,26
"ZZ99","2008","RE080527",48.772,-3.983,NA,"Estacade","20080527",NA,NA,"RE080527",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,1000
"ZZ99","2008","RE080612",48.772,-3.983,NA,"Estacade","20080612",NA,NA,"RE080612",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,6
"ZZ99","2008","RE080612",48.772,-3.983,NA,"Estacade","20080612",NA,NA,"RE080612",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,11173
"ZZ99","2008","RE080627",48.772,-3.983,NA,"Estacade","20080627",NA,NA,"RE080627",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,12
"ZZ99","2008","RE080627",48.772,-3.983,NA,"Estacade","20080627",NA,NA,"RE080627",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,11136
"ZZ99","2008","RE080711",48.772,-3.983,NA,"Estacade","20080711",NA,NA,"RE080711",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,6
"ZZ99","2008","RE080711",48.772,-3.983,NA,"Estacade","20080711",NA,NA,"RE080711",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,8037
"ZZ99","2008","RE080728",48.772,-3.983,NA,"Estacade","20080728",NA,NA,"RE080728",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,31
"ZZ99","2008","RE080728",48.772,-3.983,NA,"Estacade","20080728",NA,NA,"RE080728",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,4759
"ZZ99","2008","RE080811",48.772,-3.983,NA,"Estacade","20080811",NA,NA,"RE080811",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,12
"ZZ99","2008","RE080811",48.772,-3.983,NA,"Estacade","20080811",NA,NA,"RE080811",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,4475
"ZZ99","2008","RE080826",48.772,-3.983,NA,"Estacade","20080826",NA,NA,"RE080826",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,6
"ZZ99","2008","RE080826",48.772,-3.983,NA,"Estacade","20080826",NA,NA,"RE080826",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,4901
"ZZ99","2008","RE080909",48.772,-3.983,NA,"Estacade","20080909",NA,NA,"RE080909",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,8056
"ZZ99","2008","RE080923",48.772,-3.983,NA,"Estacade","20080923",NA,NA,"RE080923",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,19
"ZZ99","2008","RE080923",48.772,-3.983,NA,"Estacade","20080923",NA,NA,"RE080923",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,9025
"ZZ99","2008","RE081009",48.772,-3.983,NA,"Estacade","20081009",NA,NA,"RE081009",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,6
"ZZ99","2008","RE081009",48.772,-3.983,NA,"Estacade","20081009",NA,NA,"RE081009",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,8093
"ZZ99","2008","RE081022",48.772,-3.983,NA,"Estacade","20081022",NA,NA,"RE081022",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,4525
"ZZ99","2008","RE081106",48.772,-3.983,NA,"Estacade","20081106",NA,NA,"RE081106",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,37
"ZZ99","2008","RE081106",48.772,-3.983,NA,"Estacade","20081106",NA,NA,"RE081106",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,4593
"ZZ99","2008","RE081120",48.772,-3.983,NA,"Estacade","20081120",NA,NA,"RE081120",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,6
"ZZ99","2008","RE081120",48.772,-3.983,NA,"Estacade","20081120",NA,NA,"RE081120",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,3191
"ZZ99","2008","RE081208",48.772,-3.983,NA,"Estacade","20081208",NA,NA,"RE081208",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,12
"ZZ99","2008","RE081208",48.772,-3.983,NA,"Estacade","20081208",NA,NA,"RE081208",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,2029
"ZZ99","2008","RE081222",48.772,-3.983,NA,"Estacade","20081222",NA,NA,"RE081222",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,12
"ZZ99","2008","RE081222",48.772,-3.983,NA,"Estacade","20081222",NA,NA,"RE081222",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2008","PP","ERID",NA,NA,NA,1608
"ZZ99","2009","RA090107",48.732,-3.968,NA,"Astan","20090107",NA,NA,"RA090107",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,76.0233918128655
"ZZ99","2009","RA090107",48.732,-3.968,NA,"Astan","20090107",NA,NA,"RA090107",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,2584.79532163743
"ZZ99","2009","RA090120",48.732,-3.968,NA,"Astan","20090120",NA,NA,"RA090120",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,81.8713450292398
"ZZ99","2009","RA090120",48.732,-3.968,NA,"Astan","20090120",NA,NA,"RA090120",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,2321.63742690058
"ZZ99","2009","RA090205",48.732,-3.968,NA,"Astan","20090205",NA,NA,"RA090205",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,146.198830409357
"ZZ99","2009","RA090205",48.732,-3.968,NA,"Astan","20090205",NA,NA,"RA090205",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,2321.63742690058
"ZZ99","2009","RA090218",48.732,-3.968,NA,"Astan","20090218",NA,NA,"RA090218",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,52.6315789473684
"ZZ99","2009","RA090218",48.732,-3.968,NA,"Astan","20090218",NA,NA,"RA090218",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,2187.13450292398
"ZZ99","2009","RA090306",48.732,-3.968,NA,"Astan","20090306",NA,NA,"RA090306",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,29.2397660818713
"ZZ99","2009","RA090306",48.732,-3.968,NA,"Astan","20090306",NA,NA,"RA090306",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,5456.14035087719
"ZZ99","2009","RA090320",48.732,-3.968,NA,"Astan","20090320",NA,NA,"RA090320",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,35.0877192982456
"ZZ99","2009","RA090320",48.732,-3.968,NA,"Astan","20090320",NA,NA,"RA090320",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,5181.2865497076
"ZZ99","2009","RA090403",48.732,-3.968,NA,"Astan","20090403",NA,NA,"RA090403",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,46.7836257309942
"ZZ99","2009","RA090403",48.732,-3.968,NA,"Astan","20090403",NA,NA,"RA090403",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,2040.93567251462
"ZZ99","2009","RA090416",48.732,-3.968,NA,"Astan","20090416",NA,NA,"RA090416",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,64.327485380117
"ZZ99","2009","RA090416",48.732,-3.968,NA,"Astan","20090416",NA,NA,"RA090416",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,1140.35087719298
"ZZ99","2009","RA090504",48.732,-3.968,NA,"Astan","20090504",NA,NA,"RA090504",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,78.4313725490196
"ZZ99","2009","RA090504",48.732,-3.968,NA,"Astan","20090504",NA,NA,"RA090504",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,594.771241830065
"ZZ99","2009","RA090518",48.732,-3.968,NA,"Astan","20090518",NA,NA,"RA090518",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,130.718954248366
"ZZ99","2009","RA090518",48.732,-3.968,NA,"Astan","20090518",NA,NA,"RA090518",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,254.901960784314
"ZZ99","2009","RA090602",48.732,-3.968,NA,"Astan","20090602",NA,NA,"RA090602",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,156.862745098039
"ZZ99","2009","RA090602",48.732,-3.968,NA,"Astan","20090602",NA,NA,"RA090602",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,666.666666666667
"ZZ99","2009","RA090616",48.732,-3.968,NA,"Astan","20090616",NA,NA,"RA090616",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,137.254901960784
"ZZ99","2009","RA090616",48.732,-3.968,NA,"Astan","20090616",NA,NA,"RA090616",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,1013.07189542484
"ZZ99","2009","RA090701",48.732,-3.968,NA,"Astan","20090701",NA,NA,"RA090701",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,173.076923076923
"ZZ99","2009","RA090701",48.732,-3.968,NA,"Astan","20090701",NA,NA,"RA090701",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,1583.33333333333
"ZZ99","2009","RA090716",48.732,-3.968,NA,"Astan","20090716",NA,NA,"RA090716",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,230.769230769231
"ZZ99","2009","RA090716",48.732,-3.968,NA,"Astan","20090716",NA,NA,"RA090716",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,1288.46153846154
"ZZ99","2009","RA090731",48.732,-3.968,NA,"Astan","20090731",NA,NA,"RA090731",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,250
"ZZ99","2009","RA090731",48.732,-3.968,NA,"Astan","20090731",NA,NA,"RA090731",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,3865.38461538462
"ZZ99","2009","RA090814",48.732,-3.968,NA,"Astan","20090814",NA,NA,"RA090814",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,282.051282051282
"ZZ99","2009","RA090814",48.732,-3.968,NA,"Astan","20090814",NA,NA,"RA090814",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,3608.97435897436
"ZZ99","2009","RA090828",48.732,-3.968,NA,"Astan","20090828",NA,NA,"RA090828",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,250
"ZZ99","2009","RA090828",48.732,-3.968,NA,"Astan","20090828",NA,NA,"RA090828",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,5269.23076923077
"ZZ99","2009","RA090914",48.732,-3.968,NA,"Astan","20090914",NA,NA,"RA090914",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,217.948717948718
"ZZ99","2009","RA090914",48.732,-3.968,NA,"Astan","20090914",NA,NA,"RA090914",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,8294.87179487179
"ZZ99","2009","RA090928",48.732,-3.968,NA,"Astan","20090928",NA,NA,"RA090928",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,339.74358974359
"ZZ99","2009","RA090928",48.732,-3.968,NA,"Astan","20090928",NA,NA,"RA090928",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,13878.2051282051
"ZZ99","2009","RA091012",48.732,-3.968,NA,"Astan","20091012",NA,NA,"RA091012",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,83.3333333333333
"ZZ99","2009","RA091012",48.732,-3.968,NA,"Astan","20091012",NA,NA,"RA091012",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,4871.79487179487
"ZZ99","2009","RA091027",48.732,-3.968,NA,"Astan","20091027",NA,NA,"RA091027",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,137.931034482759
"ZZ99","2009","RA091027",48.732,-3.968,NA,"Astan","20091027",NA,NA,"RA091027",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,6758.62068965517
"ZZ99","2009","RA091110",48.732,-3.968,NA,"Astan","20091110",NA,NA,"RA091110",NA,5,1,1,17639,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,40.2298850574713
"ZZ99","2009","RA091110",48.732,-3.968,NA,"Astan","20091110",NA,NA,"RA091110",NA,5,1,1,160572,NA,NA,"ABUNDNR","cells/l",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR","2009","PP","ERID",NA,NA,NA,3350.57471264368
