//ICES_parameter_mapping
//<subject>ICES:LOCAL:Depth [m]</subject><object>ICES:P01::DPSAZZ01</object><units>ICES:P06::ULAA</units>
//<subject>ICES:LOCAL:Chlorophyll a trichroma CPHLSSP1</subject><object>ICES:P01::CPHLSSP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:Chlorophyll a monochroma CPHLSXP1</subject><object>ICES:P01::CPHLSXP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:Chlorophyll a HPLC CPHLHPP1</subject><object>ICES:P01::CPHLHPP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:Chlorophyll a fluo CPHLFLP1</subject><object>ICES:P01::CPHLFLP1</object><units>ICES:P06::UMMC</units>
//
Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Platform Code,Device Category Code,Distributor Code,Custodian Code,Originator Code,Project Code,Depth [m],Chlorophyll a trichroma CPHLSSP1,QV:ODV:Chlorophyll a trichroma CPHLSSP1,Chlorophyll a monochroma CPHLSXP1,QV:ODV:Chlorophyll a monochroma CPHLSXP1,Chlorophyll a HPLC CPHLHPP1,QV:ODV:Chlorophyll a HPLC CPHLHPP1,Chlorophyll a fluo CPHLFLP1,QV:ODV:Chlorophyll a fluo CPHLFLP1
1995,"Kervel_7821","*","1995-09-25T14:55Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.689,0,,1,,1
1995,"Kervel_7822","*","1995-10-11T08:20Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.996,0,,1,,1
1995,"Kervel_7823","*","1995-10-24T13:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.99,0,,1,,1
1995,"Kervel_7824","*","1995-11-06T15:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.281,0,,1,,1
1995,"Kervel_7825","*","1995-11-20T13:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.887,0,,1,,1
1995,"Kervel_7826","*","1995-12-04T14:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.89,0,,1,,1
1995,"Kervel_7827","*","1995-12-18T13:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.462,0,,1,,1
1996,"Kervel_7828","*","1996-01-02T14:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.85,0,,1,,1
1996,"Kervel_7829","*","1996-01-15T11:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.9,0,,1,,1
1996,"Kervel_7830","*","1996-01-29T11:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.3,0,,1,,1
1996,"Kervel_7831","*","1996-02-14T11:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.5,0,,1,,1
1996,"Kervel_7832","*","1996-02-27T10:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.8,0,,1,,1
1996,"Kervel_7833","*","1996-03-12T09:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1,0,,1,,1
1996,"Kervel_7834","*","1996-03-26T09:10Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.8,0,,1,,1
1996,"Kervel_7835","*","1996-04-09T08:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,3.35,0,,1,,1
1996,"Kervel_7836","*","1996-04-22T08:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.3,0,,1,,1
1996,"Kervel_7837","*","1996-05-06T15:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.75,0,,1,,1
1996,"Kervel_7838","*","1996-05-20T18:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.5,0,,1,,1
1996,"Kervel_7839","*","1996-06-03T15:20Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.15,0,,1,,1
1996,"Kervel_7840","*","1996-06-17T18:25Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.8,0,,1,,1
1996,"Kervel_7841","*","1996-07-01T17:50Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,4.4,0,,1,,1
1996,"Kervel_7842","*","1996-07-15T00:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.55,0,,1,,1
1996,"Kervel_7843","*","1996-07-23T12:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.35,0,,1,,1
1996,"Kervel_7844","*","1996-07-29T16:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.55,0,,1,,1
1996,"Kervel_7845","*","1996-08-12T17:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.4,0,,1,,1
1996,"Kervel_7846","*","1996-08-26T16:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.95,0,,1,,1
1996,"Kervel_7847","*","1996-09-09T16:50Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.4,0,,1,,1
1996,"Kervel_7848","*","1996-09-24T14:40Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.75,0,,1,,1
1996,"Kervel_7849","*","1996-10-08T15:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,3.65,0,,1,,1
1996,"Kervel_7850","*","1996-10-22T12:50Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.15,0,,1,,1
1996,"Kervel_7851","*","1996-11-05T12:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.75,0,,1,,1
1996,"Kervel_7852","*","1996-11-18T09:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,3.35,0,,1,,1
1996,"Kervel_7853","*","1996-12-02T11:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.2,0,,1,,1
1996,"Kervel_7854","*","1996-12-19T11:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.45,0,,1,,1
1996,"Kervel_7855","*","1996-12-30T10:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.8,0,,1,,1
1997,"Kervel_7856","*","1997-01-16T13:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.7,0,,1,,1
1997,"Kervel_7857","*","1997-01-27T08:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.65,0,,1,,1
1997,"Kervel_7858","*","1997-02-12T09:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.8,0,,1,,1
1997,"Kervel_7859","*","1997-02-25T16:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.95,0,,1,,1
1997,"Kervel_7860","*","1997-03-10T16:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,4.1,0,,1,,1
1997,"Kervel_7861","*","1997-03-25T14:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.35,0,,1,,1
1997,"Kervel_7862","*","1997-04-07T16:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.4,0,,1,,1
1997,"Kervel_7863","*","1997-04-21T16:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.2,0,,1,,1
1997,"Kervel_7864","*","1997-05-05T15:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,3.45,0,,1,,1
1997,"Kervel_7865","*","1997-05-20T14:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,3.45,0,,1,,1
1997,"Kervel_7866","*","1997-06-02T14:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.55,0,,1,,1
1997,"Kervel_7867","*","1997-06-16T14:05Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.5,0,,1,,1
1997,"Kervel_7868","*","1997-06-30T12:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.65,0,,1,,1
1997,"Kervel_7869","*","1997-07-14T12:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.3,0,,1,,1
1997,"Kervel_7870","*","1997-07-28T12:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.85,0,,1,,1
1997,"Kervel_7871","*","1997-08-11T09:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,4.15,0,,1,,1
1997,"Kervel_7872","*","1997-08-25T09:40Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.7,0,,1,,1
1997,"Kervel_7873","*","1997-09-08T08:20Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.6,0,,1,,1
1997,"Kervel_7874","*","1997-09-22T09:10Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.55,0,,1,,1
1997,"Kervel_7875","*","1997-10-06T08:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.6,0,,1,,1
1997,"Kervel_7876","*","1997-10-21T09:40Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.95,0,,1,,1
1997,"Kervel_7877","*","1997-11-03T16:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.9,0,,1,,1
1997,"Kervel_7878","*","1997-11-17T16:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.9,0,,1,,1
1997,"Kervel_7879","*","1997-12-01T17:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.35,0,,1,,1
1997,"Kervel_7880","*","1997-12-15T16:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.8,0,,1,,1
1997,"Kervel_7881","*","1997-12-29T15:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.15,0,,1,,1
1998,"Kervel_7882","*","1998-01-12T16:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.92,0,,1,,1
1998,"Kervel_7883","*","1998-01-26T15:35Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.75,0,,1,,1
1998,"Kervel_7884","*","1998-02-09T15:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.56,0,,1,,1
1998,"Kervel_7885","*","1998-02-24T15:40Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.48,0,,1,,1
1998,"Kervel_7886","*","1998-03-09T15:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.75,0,,1,,1
1998,"Kervel_7887","*","1998-03-24T13:40Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.61,0,,1,,1
1998,"Kervel_7888","*","1998-04-06T14:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.98,0,,1,,1
1998,"Kervel_7889","*","1998-04-20T11:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.08,0,,1,,1
1998,"Kervel_7890","*","1998-05-04T10:40Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.91,0,,1,,1
1998,"Kervel_7891","*","1998-05-19T09:10Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,3.63,0,,1,,1
1998,"Kervel_7892","*","1998-06-02T10:05Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,4.66,0,,1,,1
1998,"Kervel_7893","*","1998-06-15T08:10Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.48,0,,1,,1
1998,"Kervel_7894","*","1998-06-29T07:35Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.19,0,,1,,1
1998,"Kervel_7895","*","1998-07-13T07:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.24,0,,1,,1
1998,"Kervel_7896","*","1998-07-27T07:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.96,0,,1,,1
1998,"Kervel_7897","*","1998-08-10T07:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.45,0,,1,,1
1998,"Kervel_7898","*","1998-08-24T09:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.82,0,,1,,1
1998,"Kervel_7899","*","1998-09-07T16:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,3.49,0,,1,,1
1998,"Kervel_7900","*","1998-09-21T16:35Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,7.14,0,,1,,1
1998,"Kervel_7901","*","1998-10-05T16:20Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.83,0,,1,,1
1998,"Kervel_7902","*","1998-10-19T16:10Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.42,0,,1,,1
1998,"Kervel_7903","*","1998-11-02T15:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.99,0,,1,,1
1998,"Kervel_7904","*","1998-11-16T15:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.88,0,,1,,1
1998,"Kervel_7905","*","1998-11-30T14:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.07,0,,1,,1
1998,"Kervel_7906","*","1998-12-14T14:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.68,0,,1,,1
1998,"Kervel_7907","*","1998-12-30T13:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.8,0,,1,,1
1999,"Kervel_7908","*","1999-01-11T11:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.39,0,,1,,1
1999,"Kervel_7909","*","1999-01-27T11:40Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.89,0,,1,,1
1999,"Kervel_7910","*","1999-02-09T09:40Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.91,0,,1,,1
1999,"Kervel_7911","*","1999-02-22T09:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.21,0,,1,,1
1999,"Kervel_7912","*","1999-03-08T09:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.56,0,,1,,1
1999,"Kervel_7913","*","1999-03-22T09:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,5.52,0,,1,,1
1999,"Kervel_7914","*","1999-04-06T08:10Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.05,0,,1,,1
1999,"Kervel_7915","*","1999-04-19T08:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.25,0,,1,,1
1999,"Kervel_7916","*","1999-05-03T08:05Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.72,0,,1,,1
1999,"Kervel_7917","*","1999-05-17T07:25Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.09,0,,1,,1
1999,"Kervel_7918","*","1999-05-31T07:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.92,0,,1,,1
1999,"Kervel_7919","*","1999-06-14T16:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,4.25,0,,1,,1
1999,"Kervel_7920","*","1999-06-28T16:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2,0,,1,,1
1999,"Kervel_7921","*","1999-07-12T15:35Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.19,0,,1,,1
1999,"Kervel_7922","*","1999-07-26T15:05Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,40.05,0,,1,,1
1999,"Kervel_7923","*","1999-08-09T14:20Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.57,0,,1,,1
1999,"Kervel_7924","*","1999-08-23T13:50Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.25,0,,1,,1
1999,"Kervel_7925","*","1999-09-06T13:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.2,0,,1,,1
1999,"Kervel_7926","*","1999-09-20T12:35Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,24.99,0,,1,,1
1999,"Kervel_7927","*","1999-10-05T15:10Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,3.07,0,,1,,1
1999,"Kervel_7928","*","1999-10-18T12:55Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.17,0,,1,,1
1999,"Kervel_7929","*","1999-11-02T13:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.07,0,,1,,1
1999,"Kervel_7930","*","1999-11-17T11:20Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.17,0,,1,,1
1999,"Kervel_7931","*","1999-11-30T11:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.11,0,,1,,1
1999,"Kervel_7932","*","1999-12-15T09:35Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.75,0,,1,,1
1999,"Kervel_7933","*","1999-12-29T10:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.75,0,,1,,1
2000,"Kervel_7934","*","2000-01-12T09:10Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.71,0,,1,,1
2000,"Kervel_7935","*","2000-01-27T10:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.51,0,,1,,1
2000,"Kervel_7936","*","2000-02-07T16:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.12,0,,1,,1
2000,"Kervel_7937","*","2000-02-23T19:50Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.94,0,,1,,1
2000,"Kervel_7938","*","2000-03-06T17:10Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.35,0,,1,,1
2000,"Kervel_7939","*","2000-03-20T16:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.53,0,,1,,1
2000,"Kervel_7940","*","2000-04-03T17:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,,1,,1,3.58,0
2000,"Kervel_7941","*","2000-04-17T16:55Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,3.45,0,,1,,1
2000,"Kervel_7942","*","2000-05-02T16:20Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.52,0,,1,,1
2000,"Kervel_7943","*","2000-05-15T14:35Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.3,0,,1,,1
2000,"Kervel_7944","*","2000-05-29T13:40Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.78,0,,1,,1
2000,"Kervel_7945","*","2000-06-13T14:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,6.41,0,,1,,1
2000,"Kervel_7946","*","2000-06-26T11:40Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.01,0,,1,,1
2000,"Kervel_7947","*","2000-07-10T12:20Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,3.1,0,,1,,1
2000,"Kervel_7948","*","2000-07-24T10:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.96,0,,1,,1
2000,"Kervel_7949","*","2000-08-07T09:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.18,0,,1,,1
2000,"Kervel_7950","*","2000-08-21T09:40Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.5,0,,1,,1
2000,"Kervel_7951","*","2000-09-04T09:10Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.71,0,,1,,1
2000,"Kervel_7952","*","2000-09-18T09:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,3.29,0,,1,,1
2000,"Kervel_7953","*","2000-10-02T08:10Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,4.13,0,,1,,1
2000,"Kervel_7954","*","2000-10-17T09:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,4.38,0,,1,,1
2000,"Kervel_7955","*","2000-11-03T09:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.21,0,,1,,1
2000,"Kervel_7956","*","2000-11-14T17:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.17,0,,1,,1
2000,"Kervel_7957","*","2000-11-28T16:35Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.07,0,,1,,1
2000,"Kervel_7958","*","2000-12-11T16:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.17,0,,1,,1
2000,"Kervel_7959","*","2000-12-21T13:10Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.07,0,,1,,1
2001,"Kervel_7960","*","2001-01-08T15:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.43,0,,1,,1
2001,"Kervel_7961","*","2001-01-24T16:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.85,0,,1,,1
2001,"Kervel_7962","*","2001-02-06T15:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.68,0,,1,,1
2001,"Kervel_7963","*","2001-02-19T15:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.17,0,,1,,1
2001,"Kervel_7964","*","2001-03-05T12:50Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,3.17,0,,1,,1
2001,"Kervel_7965","*","2001-03-19T13:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.62,0,,1,,1
2001,"Kervel_7966","*","2001-04-02T11:35Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.92,0,,1,,1
2001,"Kervel_7967","*","2001-04-17T13:20Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.36,0,,1,,1
2001,"Kervel_7968","*","2001-04-30T10:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,8.49,0,,1,,1
2001,"Kervel_7969","*","2001-05-15T10:20Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.24,0,,1,,1
2001,"Kervel_7970","*","2001-05-28T08:50Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.99,0,,1,,1
2001,"Kervel_7971","*","2001-06-11T07:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.91,0,,1,,1
2001,"Kervel_7972","*","2001-06-25T07:33Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.39,0,,1,,1
2001,"Kervel_7973","*","2001-07-09T06:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.17,0,,1,,1
2001,"Kervel_7974","*","2001-07-24T08:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.5,0,,1,,1
2001,"Kervel_7975","*","2001-08-06T06:50Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.97,0,,1,,1
2001,"Kervel_7976","*","2001-08-20T06:55Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1,0,,1,,1
2001,"Kervel_7977","*","2001-09-03T17:40Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.92,0,,1,,1
2001,"Kervel_7978","*","2001-09-17T16:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.12,0,,1,,1
2001,"Kervel_7979","*","2001-10-01T16:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,3.05,0,,1,,1
2001,"Kervel_7980","*","2001-10-15T16:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.85,0,,1,,1
2001,"Kervel_7981","*","2001-10-29T15:25Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.44,0,,1,,1
2001,"Kervel_7982","*","2001-11-13T15:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.21,0,,1,,1
2001,"Kervel_7983","*","2001-11-26T13:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.75,0,,1,,1
2001,"Kervel_7984","*","2001-12-11T14:05Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.21,0,,1,,1
2001,"Kervel_7985","*","2001-12-26T14:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.59,0,,1,,1
2002,"Kervel_7986","*","2002-01-07T12:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.99,0,,1,,1
2002,"Kervel_7987","*","2002-01-21T09:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.69,0,,1,,1
2002,"Kervel_7988","*","2002-02-04T09:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.64,0,,1,,1
2002,"Kervel_7989","*","2002-02-19T09:20Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,8.49,0,,1,,1
2002,"Kervel_7990","*","2002-03-04T09:10Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.39,0,,1,,1
2002,"Kervel_7991","*","2002-03-18T08:15Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.59,0,,1,,1
2002,"Kervel_7992","*","2002-04-02T08:00Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,0.5,0,,1,,1
2002,"Kervel_7993","*","2002-04-15T07:50Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.6,0,,1,,1
2002,"Kervel_7994","*","2002-04-29T07:30Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.64,0,,1,,1
2002,"Kervel_7995","*","2002-05-13T16:50Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,1.5,0,,1,,1
2002,"Kervel_7996","*","2002-05-27T17:50Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,8.17,0,,1,,1
2002,"Kervel_7997","*","2002-06-10T15:45Z",-4.285148,48.115657,,"ZZ99","30","6088","6088","6088",,1,,1,2.64,0,,1,,1
