"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","ALABO","METOA","METFP","SLABO","SMTYP","MPROG","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE"
"BAMN","AA31","2009","Eyrac_20090319",44.6641,-1.14313,,"Eyrac","20090319",,,"Eyrac_20090319",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,77.626837
"BAMN","AA31","2009","Eyrac_20090319",44.6641,-1.14313,,"Eyrac","20090319",,,"Eyrac_20090319",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,3362.905462
"BAMN","AA31","2009","Eyrac_20090403",44.6641,-1.14313,,"Eyrac","20090403",,,"Eyrac_20090403",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,113.667868
"BAMN","AA31","2009","Eyrac_20090403",44.6641,-1.14313,,"Eyrac","20090403",,,"Eyrac_20090403",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,4019.961187
"BAMN","AA31","2009","Eyrac_20090417",44.6641,-1.14313,,"Eyrac","20090417",,,"Eyrac_20090417",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,75.349839
"BAMN","AA31","2009","Eyrac_20090417",44.6641,-1.14313,,"Eyrac","20090417",,,"Eyrac_20090417",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,1638.858988
"BAMN","AA31","2009","Eyrac_20090504",44.6641,-1.14313,,"Eyrac","20090504",,,"Eyrac_20090504",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,53.821313
"BAMN","AA31","2009","Eyrac_20090504",44.6641,-1.14313,,"Eyrac","20090504",,,"Eyrac_20090504",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,3705.597417
"BAMN","AA31","2009","Eyrac_20090519",44.6641,-1.14313,,"Eyrac","20090519",,,"Eyrac_20090519",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,40.365985
"BAMN","AA31","2009","Eyrac_20090519",44.6641,-1.14313,,"Eyrac","20090519",,,"Eyrac_20090519",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,4101.184069
"BAMN","AA31","2009","Eyrac_20090602",44.6641,-1.14313,,"Eyrac","20090602",,,"Eyrac_20090602",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,55.447741
"BAMN","AA31","2009","Eyrac_20090602",44.6641,-1.14313,,"Eyrac","20090602",,,"Eyrac_20090602",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,1854.72692
"BAMN","AA31","2009","Eyrac_20090616",44.6641,-1.14313,,"Eyrac","20090616",,,"Eyrac_20090616",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,195.822454
"BAMN","AA31","2009","Eyrac_20090616",44.6641,-1.14313,,"Eyrac","20090616",,,"Eyrac_20090616",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,3104.438642
"BAMN","AA31","2009","Eyrac_20090701",44.6641,-1.14313,,"Eyrac","20090701",,,"Eyrac_20090701",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,55.482166
"BAMN","AA31","2009","Eyrac_20090701",44.6641,-1.14313,,"Eyrac","20090701",,,"Eyrac_20090701",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,5392.338177
"BAMN","AA31","2009","Eyrac_20090716",44.6641,-1.14313,,"Eyrac","20090716",,,"Eyrac_20090716",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,50.198151
"BAMN","AA31","2009","Eyrac_20090716",44.6641,-1.14313,,"Eyrac","20090716",,,"Eyrac_20090716",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,9180.977543
"BAMN","AA31","2009","Eyrac_20090729",44.6641,-1.14313,,"Eyrac","20090729",,,"Eyrac_20090729",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,21.136063
"BAMN","AA31","2009","Eyrac_20090729",44.6641,-1.14313,,"Eyrac","20090729",,,"Eyrac_20090729",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,6916.77675
"BAMN","AA31","2009","Eyrac_20090814",44.6641,-1.14313,,"Eyrac","20090814",,,"Eyrac_20090814",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,23.778071
"BAMN","AA31","2009","Eyrac_20090814",44.6641,-1.14313,,"Eyrac","20090814",,,"Eyrac_20090814",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,8063.40819
"BAMN","AA31","2009","Eyrac_20090828",44.6641,-1.14313,,"Eyrac","20090828",,,"Eyrac_20090828",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,63.40819
"BAMN","AA31","2009","Eyrac_20090828",44.6641,-1.14313,,"Eyrac","20090828",,,"Eyrac_20090828",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,15820.34346
"BAMN","AA31","2009","Eyrac_20090914",44.6641,-1.14313,,"Eyrac","20090914",,,"Eyrac_20090914",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,60.766182
"BAMN","AA31","2009","Eyrac_20090914",44.6641,-1.14313,,"Eyrac","20090914",,,"Eyrac_20090914",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,12681.63804
"BAMN","AA31","2009","Eyrac_20090928",44.6641,-1.14313,,"Eyrac","20090928",,,"Eyrac_20090928",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,44.386423
"BAMN","AA31","2009","Eyrac_20090928",44.6641,-1.14313,,"Eyrac","20090928",,,"Eyrac_20090928",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,5185.37859
"BAMN","AA31","2009","Eyrac_20090928",44.6641,-1.14313,,"Eyrac","20090928",,,"Eyrac_20090928",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,1049.608355
"BAMN","AA31","2009","Eyrac_20091013",44.6641,-1.14313,,"Eyrac","20091013",,,"Eyrac_20091013",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,91.383812
"BAMN","AA31","2009","Eyrac_20091013",44.6641,-1.14313,,"Eyrac","20091013",,,"Eyrac_20091013",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,10208.87728
"BAMN","AA31","2009","Eyrac_20091013",44.6641,-1.14313,,"Eyrac","20091013",,,"Eyrac_20091013",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,12083.55091
"BAMN","AA31","2009","Eyrac_20091029",44.6641,-1.14313,,"Eyrac","20091029",,,"Eyrac_20091029",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,308.743169
"BAMN","AA31","2009","Eyrac_20091029",44.6641,-1.14313,,"Eyrac","20091029",,,"Eyrac_20091029",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,34347
"BAMN","AA31","2009","Eyrac_20091029",44.6641,-1.14313,,"Eyrac","20091029",,,"Eyrac_20091029",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,10797.81421
"BAMN","AA31","2009","Eyrac_20091112",44.6641,-1.14313,,"Eyrac","20091112",,,"Eyrac_20091112",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,56.756757
"BAMN","AA31","2009","Eyrac_20091112",44.6641,-1.14313,,"Eyrac","20091112",,,"Eyrac_20091112",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,6400
"BAMN","AA31","2009","Eyrac_20091112",44.6641,-1.14313,,"Eyrac","20091112",,,"Eyrac_20091112",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,1418.918919
"BAMN","AA31","2009","Eyrac_20091127",44.6641,-1.14313,,"Eyrac","20091127",,,"Eyrac_20091127",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,170.27027
"BAMN","AA31","2009","Eyrac_20091127",44.6641,-1.14313,,"Eyrac","20091127",,,"Eyrac_20091127",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,18854.05405
"BAMN","AA31","2009","Eyrac_20091127",44.6641,-1.14313,,"Eyrac","20091127",,,"Eyrac_20091127",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,3000
"BAMN","AA31","2009","Eyrac_20091210",44.6641,-1.14313,,"Eyrac","20091210",,,"Eyrac_20091210",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,110.810811
"BAMN","AA31","2009","Eyrac_20091210",44.6641,-1.14313,,"Eyrac","20091210",,,"Eyrac_20091210",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,8754.054054
"BAMN","AA31","2009","Eyrac_20091210",44.6641,-1.14313,,"Eyrac","20091210",,,"Eyrac_20091210",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,1100
"BAMN","AA31","2009","Portzic_20090215",48.3589,-4.552,,"Portzic","20090215",,,"Portzic_20090215",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,48.713826
"BAMN","AA31","2009","Portzic_20090215",48.3589,-4.552,,"Portzic","20090215",,,"Portzic_20090215",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,5501.414791
"BAMN","AA31","2009","Portzic_20090223",48.3589,-4.552,,"Portzic","20090223",,,"Portzic_20090223",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,58.456592
"BAMN","AA31","2009","Portzic_20090223",48.3589,-4.552,,"Portzic","20090223",,,"Portzic_20090223",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,7375.273312
"BAMN","AA31","2009","Portzic_20090303",48.3589,-4.552,,"Portzic","20090303",,,"Portzic_20090303",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,38.971061
"BAMN","AA31","2009","Portzic_20090303",48.3589,-4.552,,"Portzic","20090303",,,"Portzic_20090303",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,7443.472669
"BAMN","AA31","2009","Portzic_20090308",48.3589,-4.552,,"Portzic","20090308",,,"Portzic_20090308",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,35.723473
"BAMN","AA31","2009","Portzic_20090308",48.3589,-4.552,,"Portzic","20090308",,,"Portzic_20090308",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,3880.868167
"BAMN","AA31","2009","Portzic_20090316",48.3589,-4.552,,"Portzic","20090316",,,"Portzic_20090316",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,2627.299035
"BAMN","AA31","2009","Portzic_20090324",48.3589,-4.552,,"Portzic","20090324",,,"Portzic_20090324",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,38.971061
"BAMN","AA31","2009","Portzic_20090324",48.3589,-4.552,,"Portzic","20090324",,,"Portzic_20090324",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,1081.446945
"BAMN","AA31","2009","Portzic_20090401",48.3589,-4.552,,"Portzic","20090401",,,"Portzic_20090401",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,477.395498
"BAMN","AA31","2009","Portzic_20090406",48.3589,-4.552,,"Portzic","20090406",,,"Portzic_20090406",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,48.713826
"BAMN","AA31","2009","Portzic_20090406",48.3589,-4.552,,"Portzic","20090406",,,"Portzic_20090406",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,480.643087
"BAMN","AA31","2009","Portzic_20090414",48.3589,-4.552,,"Portzic","20090414",,,"Portzic_20090414",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,126.655949
"BAMN","AA31","2009","Portzic_20090414",48.3589,-4.552,,"Portzic","20090414",,,"Portzic_20090414",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,1143.151125
"BAMN","AA31","2009","Portzic_20090422",48.3589,-4.552,,"Portzic","20090422",,,"Portzic_20090422",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,152.636656
"BAMN","AA31","2009","Portzic_20090422",48.3589,-4.552,,"Portzic","20090422",,,"Portzic_20090422",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,1997.266881
"BAMN","AA31","2009","Portzic_20090430",48.3589,-4.552,,"Portzic","20090430",,,"Portzic_20090430",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,152.714777
"BAMN","AA31","2009","Portzic_20090430",48.3589,-4.552,,"Portzic","20090430",,,"Portzic_20090430",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,2238.659794
"BAMN","AA31","2009","Portzic_20090505",48.3589,-4.552,,"Portzic","20090505",,,"Portzic_20090505",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,97.182131
"BAMN","AA31","2009","Portzic_20090505",48.3589,-4.552,,"Portzic","20090505",,,"Portzic_20090505",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,2880.756014
"BAMN","AA31","2009","Portzic_20090513",48.3589,-4.552,,"Portzic","20090513",,,"Portzic_20090513",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,100.652921
"BAMN","AA31","2009","Portzic_20090513",48.3589,-4.552,,"Portzic","20090513",,,"Portzic_20090513",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,2471.202749
"BAMN","AA31","2009","Portzic_20090522",48.3589,-4.552,,"Portzic","20090522",,,"Portzic_20090522",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,65.945017
"BAMN","AA31","2009","Portzic_20090522",48.3589,-4.552,,"Portzic","20090522",,,"Portzic_20090522",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,2276.838488
"BAMN","AA31","2009","Portzic_20090529",48.3589,-4.552,,"Portzic","20090529",,,"Portzic_20090529",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,79.828179
"BAMN","AA31","2009","Portzic_20090529",48.3589,-4.552,,"Portzic","20090529",,,"Portzic_20090529",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,1974.879725
"BAMN","AA31","2009","Portzic_20090604",48.3589,-4.552,,"Portzic","20090604",,,"Portzic_20090604",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,1801.340206
"BAMN","AA31","2009","Portzic_20090612",48.3589,-4.552,,"Portzic","20090612",,,"Portzic_20090612",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,38.178694
"BAMN","AA31","2009","Portzic_20090612",48.3589,-4.552,,"Portzic","20090612",,,"Portzic_20090612",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,3012.646048
"BAMN","AA31","2009","Portzic_20090620",48.3589,-4.552,,"Portzic","20090620",,,"Portzic_20090620",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,2748.865979
"BAMN","AA31","2009","Portzic_20090629",48.3589,-4.552,,"Portzic","20090629",,,"Portzic_20090629",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,24.295533
"BAMN","AA31","2009","Portzic_20090629",48.3589,-4.552,,"Portzic","20090629",,,"Portzic_20090629",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,4612.680412
"BAMN","AA31","2009","Portzic_20090706",48.3589,-4.552,,"Portzic","20090706",,,"Portzic_20090706",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,6313.367698
"BAMN","AA31","2009","Portzic_20090713",48.3589,-4.552,,"Portzic","20090713",,,"Portzic_20090713",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,26.041667
"BAMN","AA31","2009","Portzic_20090713",48.3589,-4.552,,"Portzic","20090713",,,"Portzic_20090713",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,6304.6875
"BAMN","AA31","2009","Portzic_20090720",48.3589,-4.552,,"Portzic","20090720",,,"Portzic_20090720",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,26.041667
"BAMN","AA31","2009","Portzic_20090720",48.3589,-4.552,,"Portzic","20090720",,,"Portzic_20090720",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,3057.291667
"BAMN","AA31","2009","Portzic_20090728",48.3589,-4.552,,"Portzic","20090728",,,"Portzic_20090728",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,88.541667
"BAMN","AA31","2009","Portzic_20090728",48.3589,-4.552,,"Portzic","20090728",,,"Portzic_20090728",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,3755.208333
"BAMN","AA31","2009","Portzic_20090804",48.3589,-4.552,,"Portzic","20090804",,,"Portzic_20090804",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,20.833333
"BAMN","AA31","2009","Portzic_20090804",48.3589,-4.552,,"Portzic","20090804",,,"Portzic_20090804",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,2325.520833
"BAMN","AA31","2009","Portzic_20090812",48.3589,-4.552,,"Portzic","20090812",,,"Portzic_20090812",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,109.375
"BAMN","AA31","2009","Portzic_20090812",48.3589,-4.552,,"Portzic","20090812",,,"Portzic_20090812",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,9750
"BAMN","AA31","2009","Portzic_20090818",48.3589,-4.552,,"Portzic","20090818",,,"Portzic_20090818",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,23.4375
"BAMN","AA31","2009","Portzic_20090818",48.3589,-4.552,,"Portzic","20090818",,,"Portzic_20090818",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,5335.9375
"BAMN","AA31","2009","Portzic_20090826",48.3589,-4.552,,"Portzic","20090826",,,"Portzic_20090826",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,101.5625
"BAMN","AA31","2009","Portzic_20090826",48.3589,-4.552,,"Portzic","20090826",,,"Portzic_20090826",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,4679.6875
"BAMN","AA31","2009","Portzic_20090902",48.3589,-4.552,,"Portzic","20090902",,,"Portzic_20090902",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,75.520833
"BAMN","AA31","2009","Portzic_20090902",48.3589,-4.552,,"Portzic","20090902",,,"Portzic_20090902",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,3026.041667
"BAMN","AA31","2009","Portzic_20090911",48.3589,-4.552,,"Portzic","20090911",,,"Portzic_20090911",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,335.9375
"BAMN","AA31","2009","Portzic_20090911",48.3589,-4.552,,"Portzic","20090911",,,"Portzic_20090911",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,6111.979167
"BAMN","AA31","2009","Portzic_20090915",48.3589,-4.552,,"Portzic","20090915",,,"Portzic_20090915",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,67.708333
"BAMN","AA31","2009","Portzic_20090915",48.3589,-4.552,,"Portzic","20090915",,,"Portzic_20090915",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,2664.0625
"BAMN","AA31","2009","Portzic_20090924",48.3589,-4.552,,"Portzic","20090924",,,"Portzic_20090924",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,243.767313
"BAMN","AA31","2009","Portzic_20090924",48.3589,-4.552,,"Portzic","20090924",,,"Portzic_20090924",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,4739.612188
"BAMN","AA31","2009","Portzic_20091001",48.3589,-4.552,,"Portzic","20091001",,,"Portzic_20091001",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,58.171745
"BAMN","AA31","2009","Portzic_20091001",48.3589,-4.552,,"Portzic","20091001",,,"Portzic_20091001",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,2033.240997
"BAMN","AA31","2009","Portzic_20091009",48.3589,-4.552,,"Portzic","20091009",,,"Portzic_20091009",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,163.434903
"BAMN","AA31","2009","Portzic_20091009",48.3589,-4.552,,"Portzic","20091009",,,"Portzic_20091009",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,6814.404432
"BAMN","AA31","2009","Portzic_20091015",48.3589,-4.552,,"Portzic","20091015",,,"Portzic_20091015",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,238.227147
"BAMN","AA31","2009","Portzic_20091015",48.3589,-4.552,,"Portzic","20091015",,,"Portzic_20091015",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,13116.34349
"BAMN","AA31","2009","Portzic_20091023",48.3589,-4.552,,"Portzic","20091023",,,"Portzic_20091023",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,227.146814
"BAMN","AA31","2009","Portzic_20091023",48.3589,-4.552,,"Portzic","20091023",,,"Portzic_20091023",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,9567.867036
"BAMN","AA31","2009","Portzic_20091030",48.3589,-4.552,,"Portzic","20091030",,,"Portzic_20091030",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,69.252078
"BAMN","AA31","2009","Portzic_20091030",48.3589,-4.552,,"Portzic","20091030",,,"Portzic_20091030",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,2980.609418
"BAMN","AA31","2009","Portzic_20091107",48.3589,-4.552,,"Portzic","20091107",,,"Portzic_20091107",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,124.65374
"BAMN","AA31","2009","Portzic_20091107",48.3589,-4.552,,"Portzic","20091107",,,"Portzic_20091107",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,4772.853186
"BAMN","AA31","2009","Portzic_20091112",48.3589,-4.552,,"Portzic","20091112",,,"Portzic_20091112",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"CEMP~NATL","T~S","2009","PP","ERID",,,,91.412742
